idPlayer,qtKill,qtAssist,qtDeath,qtHs,qtBombeDefuse,qtBombePlant,qtTk,qtTkAssist,qt1Kill,qt2Kill,qt3Kill,qt4Kill,qt5Kill,qtFirstKill,vlDamage,qtHits,qtShots,qtLastAlive,qtClutchWon,qtRoundsPlayed,qtSurvived,qtTrade,qtFlashAssist,qtHitHeadshot,qtHitChest,qtHitStomach,qtHitLeftAtm,qtHitRightArm,qtHitLeftLeg,qtHitRightLeg,gamesWinned,descMapName_de_ancient,descMapName_de_dust2,descMapName_de_inferno,descMapName_de_mirage,descMapName_de_nuke,descMapName_de_overpass,descMapName_de_train,descMapName_de_vertigo,KDA,hitRate,ADR,HSRate,gamesPlayed,winRate,weightedHitRate,brilliantPerformance,grade
417,1897,341,1770,678,30,108,2.0,23.0,843,354,97,12,1,204,244771,6951.0,49303,89.0,53,2674,814.0,291.0,44.0,869.0,3128.0,1623.0,237.0,517.0,271.0,306.0,48,2,15,16,44,7,2,5,9,1.264406779661017,0.14098533557795673,91.537397157816,0.017625702289921507,100,0.48,0.16228363385595196,1.876,D
418,38,12,34,8,0,1,0.0,0.0,13,8,3,0,0,5,5329,127.0,760,0.0,0,51,16.0,8.0,0.0,10.0,53.0,29.0,2.0,16.0,10.0,7.0,1,0,1,1,0,0,0,0,0,1.4705882352941178,0.16710526315789473,104.49019607843137,0.013157894736842105,2,0.5,0.17721052631578946,1.3250000000000002,C
419,1112,272,1932,502,27,93,7.0,38.0,654,175,26,7,0,103,155861,3728.0,35970,75.0,22,2544,595.0,321.0,90.0,606.0,1632.0,745.0,111.0,284.0,183.0,167.0,51,2,9,17,56,5,4,1,6,0.7163561076604554,0.10364192382541007,61.26611635220126,0.016847372810675564,100,0.51,0.12425243258270782,1.307,G
420,1925,341,1769,843,30,162,1.0,17.0,811,351,107,20,2,299,247777,5159.0,55415,101.0,53,2600,753.0,293.0,59.0,1033.0,2524.0,786.0,172.0,363.0,129.0,152.0,54,0,11,35,32,7,8,1,6,1.2809496890898813,0.0930975367680231,95.29884615384616,0.018641162140214742,100,0.54,0.11737868808084452,2.3875,C
421,187,22,206,75,4,20,0.0,3.0,87,36,4,4,0,26,22331,502.0,3887,9.0,6,297,83.0,33.0,1.0,85.0,208.0,120.0,9.0,46.0,17.0,17.0,3,0,0,1,2,2,1,0,4,1.0145631067961165,0.12914844352971444,75.1885521885522,0.021867764342680732,10,0.3,0.16043992796501158,2.06,E
422,1482,264,1736,418,32,147,5.0,26.0,729,263,65,5,0,179,190735,5285.0,31946,129.0,66,2554,684.0,245.0,40.0,552.0,2187.0,1429.0,206.0,402.0,230.0,279.0,35,0,13,25,46,4,7,2,3,1.0057603686635945,0.1654354222750892,74.6808927173062,0.017279158580103926,100,0.35,0.18392036561697866,1.2830000000000001,F
423,30,5,35,15,1,2,0.0,0.0,17,3,1,1,0,4,4687,145.0,778,1.0,0,52,16.0,7.0,0.0,22.0,69.0,23.0,8.0,13.0,7.0,3.0,1,0,0,1,1,0,0,0,0,1.0,0.18637532133676094,90.13461538461539,0.028277634961439587,2,0.5,0.21,1.925,D
424,1222,213,923,475,14,61,2.0,6.0,428,229,84,16,3,218,152851,3565.0,30321,30.0,24,1358,413.0,184.0,18.0,575.0,1694.0,696.0,83.0,295.0,100.0,122.0,43,2,0,1,25,0,6,2,18,1.5547128927410618,0.11757527786022888,112.5559646539028,0.018963754493585304,54,0.7962962962962963,0.14333597176874113,2.653703703703704,B
425,280,45,274,93,2,14,0.0,3.0,104,53,17,3,1,38,35429,964.0,6356,11.0,9,377,91.0,37.0,5.0,113.0,405.0,253.0,27.0,82.0,43.0,41.0,7,1,1,5,3,1,1,1,2,1.186131386861314,0.15166771554436753,93.9761273209549,0.01777847702957835,15,0.4666666666666667,0.17438325991189427,1.87,D
426,586,145,634,258,12,43,2.0,3.0,267,99,36,3,0,90,79724,2092.0,13846,28.0,16,897,244.0,97.0,17.0,337.0,972.0,437.0,55.0,160.0,61.0,70.0,17,0,7,10,10,1,1,4,1,1.1529968454258674,0.15109056767297416,88.87848383500557,0.024339159323992488,34,0.5,0.1804802831142568,2.1308823529411764,D
427,1433,267,1315,759,19,70,5.0,7.0,600,262,74,18,2,212,186798,4608.0,34543,116.0,45,1946,507.0,245.0,35.0,976.0,2033.0,752.0,137.0,362.0,158.0,190.0,29,0,13,21,19,6,9,4,8,1.2927756653992395,0.13339895203080218,95.9907502569373,0.028254639145412964,80,0.3625,0.1643539935732276,2.52625,C
428,1570,412,1890,608,37,135,4.0,15.0,751,290,67,9,0,164,218299,6381.0,39943,102.0,47,2707,722.0,334.0,65.0,835.0,2834.0,1425.0,205.0,539.0,241.0,302.0,46,3,12,30,35,4,6,3,7,1.0486772486772487,0.15975264752271987,80.6424085703731,0.02090478932478782,100,0.46,0.1809050396815462,1.6544999999999999,E
429,1465,222,1089,643,29,50,0.0,3.0,440,278,116,26,1,222,181786,4382.0,22372,44.0,36,1515,379.0,160.0,8.0,769.0,2171.0,780.0,115.0,327.0,110.0,110.0,31,0,10,11,14,11,3,4,2,1.5491276400367309,0.19586983729662077,119.99075907590759,0.03437332379760415,55,0.5636363636363636,0.2448498122653317,3.309090909090909,A
430,434,111,428,134,10,36,0.0,8.0,166,66,32,10,0,41,57815,1693.0,10328,20.0,15,582,154.0,67.0,10.0,186.0,642.0,477.0,58.0,139.0,84.0,107.0,9,0,3,9,4,3,1,1,1,1.2733644859813085,0.16392331525948878,99.33848797250859,0.01800929512006197,22,0.4090909090909091,0.17904628195197522,1.825,D
431,1780,407,1872,721,33,109,2.0,21.0,787,322,91,17,1,251,239925,6140.0,41596,46.0,40,2559,633.0,339.0,53.0,913.0,2880.0,1234.0,201.0,521.0,177.0,214.0,47,1,15,27,33,6,4,4,10,1.1682692307692308,0.1476103471487643,93.75732708089097,0.021949225887104528,100,0.47,0.17483844600442347,2.0300000000000002,D
432,2651,406,1834,984,42,151,1.0,20.0,885,504,182,49,3,346,331605,8464.0,50061,89.0,68,2815,878.0,278.0,72.0,1229.0,4000.0,1817.0,214.0,693.0,228.0,283.0,54,1,4,37,38,2,1,3,14,1.6668484187568158,0.16907373004933982,117.79928952042629,0.02455004894029284,100,0.54,0.20179201374323325,2.8885,A
433,8,2,20,1,0,1,0.0,0.0,8,0,0,0,0,1,1045,40.0,443,1.0,0,25,4.0,3.0,0.0,3.0,21.0,8.0,1.0,6.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0.5,0.09029345372460497,41.8,0.006772009029345372,1,0.0,0.09243792325056435,0.35,G
434,20,8,33,6,0,0,0.0,0.0,10,3,1,0,0,3,3120,91.0,603,1.0,0,41,6.0,6.0,0.0,9.0,39.0,24.0,2.0,11.0,3.0,3.0,0,0,0,1,1,0,0,0,0,0.8484848484848485,0.15091210613598674,76.09756097560975,0.014925373134328358,2,0.0,0.16426202321724714,0.875,G
435,403,98,458,144,6,16,0.0,6.0,172,72,21,5,0,54,53939,1513.0,9585,27.0,12,621,153.0,66.0,8.0,190.0,593.0,437.0,41.0,104.0,67.0,81.0,13,0,6,7,7,0,1,1,4,1.0938864628820961,0.15785080855503392,86.85829307568439,0.0198226395409494,26,0.5,0.1796338028169014,1.6057692307692308,E
436,56,18,89,20,1,3,0.0,0.0,29,9,3,0,0,10,7992,219.0,1821,1.0,1,120,29.0,14.0,0.0,28.0,100.0,42.0,10.0,23.0,5.0,11.0,5,0,0,2,1,0,2,0,0,0.8314606741573034,0.12026359143327842,66.6,0.015376166941241077,5,1.0,0.1340801757276222,1.18,F
437,1848,363,1941,753,34,108,1.0,17.0,784,323,111,21,0,326,241394,5259.0,40641,55.0,35,2619,632.0,280.0,32.0,902.0,2512.0,1006.0,134.0,431.0,136.0,138.0,44,5,11,17,34,12,10,4,7,1.1391035548686244,0.12940134347087917,92.17029400534555,0.022194335769297014,100,0.44,0.1603535838192958,2.2045,D
438,338,51,467,164,3,12,1.0,6.0,160,59,16,3,0,39,44639,1044.0,9919,9.0,6,629,144.0,61.0,30.0,190.0,479.0,196.0,31.0,66.0,36.0,46.0,4,0,5,4,8,1,1,0,5,0.8329764453961456,0.10525254561951809,70.96820349761526,0.01915515676983567,24,0.16666666666666666,0.13194777699364857,1.8458333333333334,F
439,2203,406,1899,921,47,174,1.0,22.0,884,414,122,27,3,301,288962,7505.0,64395,64.0,57,2732,765.0,302.0,63.0,1184.0,3600.0,1383.0,204.0,625.0,233.0,276.0,49,14,10,15,33,0,4,1,23,1.3738809899947342,0.11654631570774128,105.76939970717423,0.018386520692600355,100,0.49,0.138706421306002,2.582,B
440,2094,370,2093,1009,29,127,6.0,37.0,832,397,118,22,5,316,275257,6630.0,73547,54.0,57,2822,658.0,388.0,84.0,1255.0,3061.0,1228.0,162.0,527.0,173.0,224.0,51,1,12,14,54,2,1,0,16,1.1772575250836121,0.09014643697227623,97.5396881644224,0.01706391831074007,100,0.51,0.11165146097053585,2.7939999999999996,C
441,52,14,75,17,0,1,0.0,2.0,29,10,1,0,0,8,6429,203.0,1825,11.0,1,105,34.0,10.0,1.0,22.0,89.0,47.0,6.0,17.0,13.0,9.0,2,0,1,2,1,0,0,0,0,0.88,0.11123287671232877,61.22857142857143,0.012054794520547946,4,0.5,0.12396712328767125,1.2249999999999999,G
443,407,90,366,160,9,45,0.0,3.0,161,90,15,5,0,61,53026,1327.0,10260,17.0,14,539,152.0,69.0,10.0,209.0,596.0,268.0,46.0,108.0,44.0,56.0,12,0,2,7,12,0,0,0,0,1.3579234972677596,0.12933723196881092,98.37847866419295,0.020370370370370372,21,0.5714285714285714,0.15195321637426903,2.1809523809523808,C
444,643,132,757,277,8,28,1.0,15.0,289,99,36,10,1,79,84084,2479.0,15393,19.0,15,991,209.0,153.0,26.0,374.0,1163.0,496.0,80.0,217.0,68.0,81.0,12,1,6,9,14,1,2,1,2,1.023778071334214,0.16104722926005327,84.84762865792129,0.024296758266744625,36,0.3333333333333333,0.1881537062301046,2.129166666666667,E
446,1957,340,1796,804,43,169,3.0,31.0,836,348,105,21,5,235,247584,5399.0,40788,121.0,61,2711,838.0,284.0,66.0,1001.0,2468.0,992.0,155.0,393.0,193.0,197.0,48,0,12,20,42,5,13,1,7,1.2789532293986636,0.1323673629498872,91.32571007008484,0.02454153182308522,100,0.48,0.16250612925370206,2.234,C
447,55,15,49,20,3,4,0.0,0.0,24,11,3,0,0,4,7655,182.0,1165,1.0,2,75,26.0,12.0,0.0,31.0,73.0,43.0,6.0,18.0,7.0,4.0,2,0,1,0,2,0,0,0,0,1.4285714285714286,0.15622317596566523,102.06666666666666,0.026609442060085836,3,0.6666666666666666,0.17653218884120173,1.7000000000000002,C
448,647,158,887,213,14,84,2.0,6.0,328,118,20,5,0,106,90011,2767.0,17591,24.0,22,1171,248.0,145.0,10.0,283.0,1031.0,768.0,91.0,214.0,180.0,200.0,18,0,1,13,18,2,4,7,2,0.9075535512965051,0.1572963447217327,76.866780529462,0.01608777215621625,47,0.3829787234042553,0.17029844807003583,1.3712765957446809,F
449,10,2,16,6,0,0,0.0,0.0,10,0,0,0,0,2,1572,42.0,255,0.0,0,21,5.0,6.0,0.0,8.0,19.0,11.0,0.0,2.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0.75,0.16470588235294117,74.85714285714286,0.03137254901960784,1,1.0,0.20615686274509804,1.5000000000000002,E
450,550,91,454,245,12,23,0.0,2.0,196,97,39,8,2,81,70271,1854.0,12730,36.0,17,650,181.0,55.0,6.0,319.0,838.0,380.0,51.0,141.0,61.0,64.0,10,0,2,6,11,2,1,2,1,1.4118942731277533,0.14564021995286724,108.10923076923076,0.025058915946582876,25,0.4,0.1748735271013354,2.758,B
451,803,136,804,376,8,78,0.0,6.0,286,166,48,8,1,114,102301,2443.0,16951,28.0,27,1079,247.0,134.0,14.0,452.0,1140.0,447.0,65.0,194.0,65.0,80.0,19,2,4,11,16,2,1,0,4,1.1679104477611941,0.14412129077930505,94.8109360518999,0.026665093504807977,40,0.475,0.17976343578549936,2.5650000000000004,C
452,1859,340,1878,660,30,60,2.0,15.0,739,327,112,30,2,268,238644,6425.0,45763,30.0,25,2493,570.0,331.0,32.0,802.0,2980.0,1414.0,198.0,538.0,213.0,280.0,45,0,2,30,26,8,8,3,17,1.170926517571885,0.14039726416537376,95.72563176895306,0.017525074842121364,94,0.4787234042553192,0.16373511351965564,2.0638297872340425,D
453,873,198,811,299,16,55,1.0,20.0,388,156,46,7,1,101,114407,3252.0,20930,39.0,33,1241,387.0,150.0,62.0,384.0,1403.0,787.0,118.0,235.0,154.0,171.0,23,2,8,14,4,11,4,1,1,1.3205918618988903,0.15537505972288582,92.18936341659952,0.018346870520783563,45,0.5111111111111111,0.17593645484949832,2.006666666666667,C
454,1712,403,1870,649,30,174,0.0,21.0,764,327,75,17,0,226,229896,5962.0,50982,55.0,35,2635,708.0,327.0,53.0,868.0,2502.0,1430.0,180.0,466.0,234.0,282.0,52,3,20,29,21,7,9,4,7,1.1310160427807487,0.11694323486720803,87.24705882352941,0.017025616884390568,100,0.52,0.1348415126907536,1.8255000000000001,E
456,131,37,398,40,2,47,2.0,1.0,93,16,2,0,0,7,18017,603.0,7017,8.0,6,534,124.0,64.0,4.0,52.0,197.0,185.0,17.0,34.0,54.0,64.0,6,0,7,1,9,2,2,0,1,0.4221105527638191,0.08593415989739205,33.739700374531836,0.007410574319509762,22,0.2727272727272727,0.09001140088356849,0.4659090909090909,G
457,400,106,468,159,5,13,0.0,1.0,192,73,16,3,0,68,55361,1423.0,10250,14.0,11,658,188.0,54.0,5.0,210.0,597.0,335.0,36.0,110.0,67.0,68.0,14,0,3,4,10,3,1,2,2,1.0811965811965811,0.13882926829268294,84.13525835866261,0.02048780487804878,25,0.56,0.16052195121951218,1.8259999999999998,E
458,31,1,16,9,1,3,0.0,0.0,10,6,3,0,0,4,3753,77.0,442,0.0,0,29,13.0,2.0,0.0,11.0,46.0,10.0,4.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,2.0,0.17420814479638008,129.41379310344828,0.024886877828054297,1,0.0,0.21411764705882355,2.7,A
459,290,45,253,140,5,33,0.0,1.0,118,54,17,3,0,35,37575,903.0,5720,6.0,7,395,133.0,47.0,5.0,162.0,409.0,188.0,24.0,57.0,27.0,36.0,13,0,0,0,0,4,5,5,2,1.3241106719367588,0.15786713286713286,95.12658227848101,0.028321678321678322,16,0.8125,0.1986188811188811,2.2875,B
460,186,29,156,67,8,3,0.0,0.0,82,31,6,6,0,35,23944,669.0,5379,20.0,5,216,56.0,25.0,0.0,86.0,271.0,151.0,27.0,69.0,36.0,29.0,3,0,0,1,5,0,1,0,1,1.3782051282051282,0.12437255995538204,110.85185185185185,0.01598810187767243,8,0.375,0.13957055214723924,2.58125,B
461,426,84,412,178,5,12,1.0,5.0,168,74,27,7,0,70,54885,1311.0,7636,29.0,13,563,138.0,62.0,7.0,221.0,633.0,252.0,39.0,91.0,35.0,40.0,13,1,1,3,10,1,0,0,6,1.2378640776699028,0.1716867469879518,97.48667850799289,0.02894185437401781,22,0.5909090909090909,0.21033001571503407,2.356818181818182,B
462,1778,292,1390,621,23,67,3.0,24.0,684,306,113,30,3,237,223839,5865.0,44094,81.0,57,2150,663.0,170.0,55.0,825.0,2514.0,1387.0,206.0,472.0,217.0,244.0,44,0,15,22,25,5,5,3,7,1.4892086330935252,0.13301129405361273,104.11116279069768,0.01871002857531637,82,0.5365853658536586,0.153287522111852,2.2847560975609755,B
463,303,54,237,156,4,12,0.0,3.0,91,53,27,5,1,50,39467,809.0,5459,24.0,6,373,93.0,46.0,1.0,191.0,353.0,147.0,22.0,62.0,16.0,18.0,6,0,0,4,6,1,3,0,0,1.5063291139240507,0.14819564022714782,105.80965147453082,0.03498809305733651,14,0.42857142857142855,0.19279172009525553,3.075,A
464,18,7,19,2,0,0,0.0,0.0,13,1,1,0,0,5,2574,49.0,226,1.0,0,26,6.0,4.0,0.0,3.0,37.0,4.0,2.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1.3157894736842106,0.2168141592920354,99.0,0.01327433628318584,1,0.0,0.2499557522123894,1.25,D
465,2011,327,2049,1009,28,91,3.0,23.0,816,350,119,32,2,338,256497,5579.0,41569,43.0,28,2680,599.0,347.0,55.0,1238.0,2704.0,860.0,125.0,385.0,117.0,150.0,42,1,19,13,36,4,7,4,16,1.141044411908248,0.13421058962207413,95.70783582089553,0.029781808559262914,100,0.42,0.17346339820539347,2.7790000000000004,C
466,1710,296,1833,778,35,52,2.0,21.0,731,318,90,18,0,222,222347,5626.0,35788,41.0,32,2478,602.0,287.0,44.0,958.0,2678.0,1037.0,168.0,493.0,134.0,158.0,40,0,7,28,40,9,10,2,4,1.094380796508456,0.15720353191013747,89.72841000807102,0.026768749301441824,100,0.4,0.1921459707164413,2.0820000000000003,D
467,2393,425,1882,861,29,113,2.0,24.0,798,455,172,37,4,390,312951,7864.0,47754,88.0,54,2718,722.0,275.0,81.0,1070.0,3561.0,1744.0,237.0,576.0,317.0,359.0,50,0,14,30,30,7,8,5,6,1.4973432518597236,0.16467730451899318,115.1401766004415,0.022406499979059347,100,0.5,0.19280856053943127,2.6775,A
469,104,18,128,46,3,11,0.0,5.0,45,14,9,1,0,11,13137,284.0,1700,8.0,3,199,44.0,14.0,2.0,53.0,105.0,65.0,10.0,21.0,15.0,15.0,3,0,1,1,4,2,0,1,0,0.953125,0.16705882352941176,66.01507537688443,0.031176470588235295,9,0.3333333333333333,0.20526470588235293,1.377777777777778,F
470,648,178,925,226,9,79,0.0,0.0,373,105,18,2,0,67,87874,2677.0,17676,25.0,18,1293,340.0,148.0,1.0,298.0,1032.0,765.0,50.0,195.0,174.0,163.0,22,0,3,14,12,5,4,2,8,0.892972972972973,0.15144829146865807,67.96133023975251,0.016859017877347816,48,0.4583333333333333,0.16816870332654452,1.234375,F
471,639,100,647,270,11,45,0.0,8.0,299,117,23,8,1,101,79201,1992.0,20188,20.0,16,895,224.0,105.0,21.0,337.0,946.0,372.0,43.0,177.0,51.0,66.0,15,1,3,8,2,4,4,2,9,1.1421947449768162,0.09867247870021795,88.4927374301676,0.016693085000990687,33,0.45454545454545453,0.11998266296809988,2.3196969696969694,D
473,1429,197,1265,706,20,113,0.0,25.0,567,229,106,20,1,165,179117,4223.0,28701,48.0,39,1913,587.0,220.0,51.0,860.0,2119.0,626.0,100.0,335.0,80.0,103.0,41,3,6,20,28,2,2,0,14,1.2853754940711462,0.14713773039266925,93.63146889702038,0.029964112748684716,75,0.5466666666666666,0.18760809727884048,2.5166666666666666,B
474,1740,397,1824,707,26,188,2.0,26.0,767,325,84,16,1,244,233811,6508.0,46735,67.0,45,2618,722.0,310.0,52.0,900.0,3029.0,1393.0,189.0,562.0,194.0,241.0,52,5,10,13,33,2,11,11,15,1.1716008771929824,0.1392532363325131,89.30901451489687,0.01925751578046432,100,0.52,0.16325045469134478,1.9869999999999999,D
475,44,6,85,24,0,7,0.0,3.0,23,6,3,0,0,8,6027,194.0,1529,4.0,3,102,12.0,5.0,1.0,28.0,75.0,42.0,10.0,16.0,8.0,15.0,1,0,1,3,1,0,0,0,0,0.5882352941176471,0.12688031393067364,59.088235294117645,0.01831262262916939,5,0.2,0.14668410725964684,1.34,G
476,429,69,358,155,5,13,0.0,2.0,169,77,24,6,2,58,52493,1326.0,9473,17.0,14,531,155.0,65.0,2.0,195.0,595.0,279.0,36.0,115.0,48.0,58.0,13,1,1,7,3,2,3,0,3,1.3910614525139664,0.13997677610049614,98.85687382297552,0.020584820014778845,20,0.65,0.16451810408529505,2.25,B
477,1761,401,2051,611,25,82,1.0,21.0,802,319,87,13,1,292,236419,6532.0,45083,37.0,28,2708,614.0,384.0,32.0,814.0,2798.0,1574.0,212.0,537.0,269.0,328.0,47,0,11,29,41,5,9,0,5,1.054119941491955,0.14488831710400815,87.30391432791728,0.018055586362930594,100,0.47,0.16385244992569264,1.8285,E
478,667,143,660,196,3,41,0.0,5.0,265,109,48,10,0,81,89766,2661.0,17252,9.0,5,849,173.0,106.0,7.0,254.0,1124.0,732.0,70.0,218.0,108.0,155.0,17,1,18,4,3,2,1,2,1,1.2272727272727273,0.15424298632042663,105.73144876325088,0.014722930674704381,32,0.53125,0.17129550197078602,1.8390625000000003,C
479,1293,187,934,530,21,78,8.0,7.0,473,244,77,25,0,197,157639,3611.0,22345,58.0,37,1437,454.0,209.0,17.0,652.0,1718.0,676.0,92.0,284.0,94.0,95.0,35,0,14,9,28,0,2,0,4,1.5845824411134903,0.16160214813157306,109.70006958942241,0.029178787200716042,57,0.6140350877192983,0.20037637055269636,2.673684210526315,A
480,336,86,325,97,9,36,0.0,6.0,141,58,21,4,0,47,44991,1428.0,15381,12.0,12,476,135.0,63.0,6.0,126.0,564.0,353.0,46.0,135.0,103.0,101.0,8,0,0,6,7,0,1,1,3,1.2984615384615386,0.0928418178271894,94.51890756302521,0.008191925102399064,18,0.4444444444444444,0.09876275924842338,1.7194444444444446,E
481,567,138,679,269,10,29,1.0,9.0,258,93,34,4,1,82,77879,1958.0,17359,8.0,3,894,204.0,133.0,28.0,337.0,922.0,346.0,59.0,168.0,67.0,59.0,16,1,7,5,7,4,6,1,2,1.0382916053019147,0.11279451581312287,87.11297539149888,0.01941356068897978,33,0.48484848484848486,0.13654415576934154,2.2242424242424246,E
482,44,11,71,18,1,3,0.0,1.0,28,5,2,0,0,6,6400,175.0,1970,5.0,3,89,12.0,15.0,0.0,23.0,71.0,45.0,6.0,9.0,11.0,10.0,0,0,0,1,2,0,0,0,0,0.7746478873239436,0.08883248730964467,71.91011235955057,0.011675126903553299,3,0.0,0.1016243654822335,1.6666666666666667,G
484,622,129,710,198,5,19,0.0,4.0,286,101,29,9,2,77,80923,2316.0,15062,20.0,11,918,194.0,127.0,2.0,260.0,1014.0,569.0,89.0,206.0,98.0,80.0,21,0,3,9,14,0,2,5,5,1.0577464788732394,0.1537644403133714,88.15141612200436,0.017261983800292126,38,0.5526315789473685,0.17322931881556242,1.5026315789473685,E
485,59,19,53,23,1,2,0.0,2.0,18,11,5,1,0,6,8206,235.0,1300,2.0,2,77,22.0,12.0,1.0,27.0,87.0,62.0,12.0,27.0,7.0,13.0,1,0,1,0,1,0,1,0,0,1.471698113207547,0.18076923076923077,106.57142857142857,0.02076923076923077,3,0.3333333333333333,0.20321538461538466,2.15,B
486,72,10,101,35,2,8,0.0,0.0,35,10,3,2,0,13,9291,265.0,1567,3.0,5,127,15.0,18.0,1.0,42.0,116.0,52.0,8.0,19.0,12.0,16.0,0,0,0,1,3,1,0,0,0,0.8118811881188119,0.1691129546904914,73.15748031496064,0.026802807913209957,5,0.0,0.20151244416081687,2.0300000000000002,E
487,484,108,514,211,12,35,5.0,7.0,217,92,22,4,0,77,65262,1559.0,10528,34.0,22,721,184.0,70.0,16.0,267.0,690.0,334.0,59.0,114.0,50.0,45.0,14,0,5,6,15,0,2,0,2,1.1517509727626458,0.14808130699088146,90.51595006934812,0.025360942249240122,30,0.4666666666666667,0.17905585106382976,2.011666666666667,D
488,1744,380,1871,833,37,129,2.0,24.0,789,333,82,8,2,230,233803,5929.0,37979,66.0,39,2684,752.0,342.0,59.0,1050.0,2899.0,1029.0,154.0,470.0,163.0,164.0,58,9,9,13,42,0,10,0,17,1.1352218065205772,0.15611258853576976,87.10991058122205,0.027646857473867137,100,0.58,0.19140656678690857,2.2070000000000003,C
489,797,114,847,291,4,32,1.0,18.0,321,137,51,8,3,167,100106,2320.0,17778,20.0,16,1191,250.0,99.0,17.0,369.0,1066.0,507.0,55.0,169.0,81.0,73.0,17,3,6,8,14,1,9,4,1,1.0755608028335302,0.13049836877039037,84.05205709487825,0.020755990550118123,46,0.3695652173913043,0.15699010012374842,2.0315217391304348,E
490,86,13,57,35,0,4,0.0,1.0,28,8,10,3,0,20,10548,252.0,1028,2.0,0,80,21.0,8.0,3.0,44.0,120.0,52.0,7.0,13.0,4.0,12.0,2,0,0,1,2,0,0,0,0,1.736842105263158,0.245136186770428,131.85,0.042801556420233464,3,0.6666666666666666,0.3022665369649806,3.9166666666666665,A
491,27,6,23,13,0,1,0.0,0.0,11,3,3,0,0,5,3099,78.0,549,1.0,0,30,6.0,3.0,0.0,15.0,33.0,14.0,4.0,8.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1.434782608695652,0.14207650273224043,103.3,0.0273224043715847,1,0.0,0.1772313296903461,3.6500000000000004,B
492,267,52,346,90,6,23,0.0,1.0,127,51,10,2,0,24,34467,1020.0,5242,4.0,2,458,106.0,53.0,6.0,120.0,422.0,240.0,38.0,89.0,53.0,58.0,8,0,1,1,3,3,1,2,4,0.9219653179190751,0.1945822205265166,75.25545851528385,0.022892025944296072,15,0.5333333333333333,0.21548836322014497,1.5799999999999998,E
493,194,15,117,86,3,21,0.0,1.0,64,37,12,5,0,15,23054,483.0,2852,14.0,10,188,57.0,14.0,1.0,103.0,220.0,74.0,19.0,35.0,16.0,16.0,4,0,0,1,5,0,2,0,0,1.7863247863247864,0.1693548387096774,122.62765957446808,0.03611500701262272,8,0.5,0.2150561009817672,2.8125,A
494,106,29,100,42,4,10,0.0,1.0,51,19,3,2,0,11,14554,343.0,2319,6.0,2,158,51.0,19.0,1.0,47.0,161.0,86.0,6.0,23.0,14.0,6.0,5,0,0,3,1,0,2,0,0,1.35,0.14790858128503664,92.11392405063292,0.02026735661923243,6,0.8333333333333334,0.18228978007761965,1.825,C
495,13,5,46,5,0,3,0.0,0.0,13,0,0,0,0,2,2761,80.0,961,1.0,0,62,14.0,4.0,1.0,9.0,34.0,23.0,4.0,4.0,2.0,4.0,0,1,1,0,0,0,0,0,0,0.391304347826087,0.08324661810613944,44.53225806451613,0.009365244536940686,2,0.0,0.09010405827263268,0.7000000000000001,G
496,1343,290,1385,555,6,59,3.0,9.0,602,249,59,15,1,216,173749,4064.0,43080,46.0,26,1939,503.0,232.0,18.0,665.0,1893.0,788.0,136.0,308.0,135.0,139.0,44,2,12,14,29,4,0,6,7,1.1790613718411553,0.09433611884865367,89.60752965446106,0.015436397400185702,74,0.5945945945945946,0.11503203342618386,2.110135135135135,D
497,72,10,48,29,4,3,0.0,0.0,25,13,7,0,0,9,9277,257.0,2030,8.0,6,80,23.0,5.0,1.0,38.0,129.0,45.0,5.0,25.0,11.0,4.0,2,0,0,1,0,0,1,1,0,1.7083333333333333,0.12660098522167487,115.9625,0.0187192118226601,3,0.6666666666666666,0.14934482758620693,2.85,A
499,115,21,146,34,0,5,1.0,1.0,61,24,2,0,0,21,15083,433.0,3070,8.0,1,206,52.0,15.0,3.0,46.0,190.0,97.0,22.0,32.0,29.0,17.0,3,0,0,2,6,0,1,0,0,0.9315068493150684,0.14104234527687295,73.21844660194175,0.01498371335504886,9,0.3333333333333333,0.15491205211726383,1.1722222222222223,G
501,361,75,400,107,4,26,1.0,0.0,146,66,17,8,0,44,48485,1493.0,9440,11.0,7,522,112.0,66.0,2.0,150.0,573.0,441.0,46.0,104.0,90.0,89.0,7,0,2,0,19,0,0,0,0,1.09,0.15815677966101696,92.88314176245211,0.015889830508474576,21,0.3333333333333333,0.17210063559322036,1.5142857142857142,E
502,1799,306,2060,965,18,73,1.0,31.0,771,329,100,12,4,280,233700,5373.0,36216,37.0,32,2651,554.0,331.0,76.0,1193.0,2743.0,694.0,183.0,352.0,102.0,106.0,48,1,6,25,40,1,7,4,16,1.0218446601941749,0.14835984095427435,88.15541305167861,0.032941241440247404,100,0.48,0.1916920698034018,2.5839999999999996,D
